DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JO,090121,1,QUANTITY_IN_100KG,2013,16.83,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JO,090121,1,QUANTITY_IN_100KG,2023,100.94,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JO,090122,1,QUANTITY_IN_100KG,2013,0.04,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JO,09019090,1,QUANTITY_IN_100KG,2013,0.07,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JO,09019090,1,QUANTITY_IN_100KG,2023,0.11,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JO,TOTAL,1,QUANTITY_IN_100KG,2013,3523104.93,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JO,TOTAL,1,QUANTITY_IN_100KG,2023,5620459.52,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JP,090111,1,QUANTITY_IN_100KG,2013,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JP,090111,1,QUANTITY_IN_100KG,2023,1729.16,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JP,090112,1,QUANTITY_IN_100KG,2023,0.05,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JP,090121,1,QUANTITY_IN_100KG,2013,4.45,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JP,090121,1,QUANTITY_IN_100KG,2023,41.11,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JP,090122,1,QUANTITY_IN_100KG,2013,0.08,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JP,090122,1,QUANTITY_IN_100KG,2023,0.41,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JP,09019010,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JP,09019090,1,QUANTITY_IN_100KG,2013,0.08,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JP,09019090,1,QUANTITY_IN_100KG,2023,22.16,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JP,TOTAL,1,QUANTITY_IN_100KG,2013,34860173.91,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,JP,TOTAL,1,QUANTITY_IN_100KG,2023,64288496.85,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KE,090111,1,QUANTITY_IN_100KG,2013,284955.34,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KE,090111,1,QUANTITY_IN_100KG,2023,257998.13,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KE,090112,1,QUANTITY_IN_100KG,2013,0.22,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KE,090112,1,QUANTITY_IN_100KG,2023,201.73,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KE,090121,1,QUANTITY_IN_100KG,2013,60.35,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KE,090121,1,QUANTITY_IN_100KG,2023,11596.84,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KE,090122,1,QUANTITY_IN_100KG,2013,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KE,090122,1,QUANTITY_IN_100KG,2023,0.58,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KE,09019090,1,QUANTITY_IN_100KG,2013,0.05,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KE,09019090,1,QUANTITY_IN_100KG,2023,0.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KE,TOTAL,1,QUANTITY_IN_100KG,2013,3571690.86,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KE,TOTAL,1,QUANTITY_IN_100KG,2023,3308166.15,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KG,090111,1,QUANTITY_IN_100KG,2023,0.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KG,09019090,1,QUANTITY_IN_100KG,2013,0.15,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KG,TOTAL,1,QUANTITY_IN_100KG,2013,206543.17,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KG,TOTAL,1,QUANTITY_IN_100KG,2023,2415166.72,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KH,090111,1,QUANTITY_IN_100KG,2023,1.20,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KH,090121,1,QUANTITY_IN_100KG,2013,0.45,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KH,090121,1,QUANTITY_IN_100KG,2023,1.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KH,09019090,1,QUANTITY_IN_100KG,2023,2.17,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KH,TOTAL,1,QUANTITY_IN_100KG,2013,4063563.91,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KH,TOTAL,1,QUANTITY_IN_100KG,2023,5891979.75,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KI,TOTAL,1,QUANTITY_IN_100KG,2013,178.53,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KI,TOTAL,1,QUANTITY_IN_100KG,2023,10.33,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KM,090111,1,QUANTITY_IN_100KG,2013,577.50,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KM,TOTAL,1,QUANTITY_IN_100KG,2013,14603.19,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KM,TOTAL,1,QUANTITY_IN_100KG,2023,6103.87,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KN,090111,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KN,TOTAL,1,QUANTITY_IN_100KG,2013,1557.57,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KN,TOTAL,1,QUANTITY_IN_100KG,2023,643.63,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KP,TOTAL,1,QUANTITY_IN_100KG,2013,1537860.52,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KP,TOTAL,1,QUANTITY_IN_100KG,2023,946.33,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KR,090111,1,QUANTITY_IN_100KG,2023,2.80,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KR,090112,1,QUANTITY_IN_100KG,2013,0.26,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KR,090112,1,QUANTITY_IN_100KG,2023,15.52,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KR,090121,1,QUANTITY_IN_100KG,2013,115.67,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KR,090121,1,QUANTITY_IN_100KG,2023,38.80,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KR,090122,1,QUANTITY_IN_100KG,2013,0.31,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KR,090122,1,QUANTITY_IN_100KG,2023,3.55,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KR,09019010,1,QUANTITY_IN_100KG,2023,0.21,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KR,09019090,1,QUANTITY_IN_100KG,2013,0.03,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KR,09019090,1,QUANTITY_IN_100KG,2023,2.30,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KR,TOTAL,1,QUANTITY_IN_100KG,2013,71331737.74,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KR,TOTAL,1,QUANTITY_IN_100KG,2023,130667430.13,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KW,090111,1,QUANTITY_IN_100KG,2013,0.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KW,090111,1,QUANTITY_IN_100KG,2023,0.06,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KW,090121,1,QUANTITY_IN_100KG,2013,0.34,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KW,090121,1,QUANTITY_IN_100KG,2023,3.04,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KW,090122,1,QUANTITY_IN_100KG,2023,0.09,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KW,09019010,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KW,TOTAL,1,QUANTITY_IN_100KG,2013,68098942.86,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KW,TOTAL,1,QUANTITY_IN_100KG,2023,77289994.70,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KY,090121,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KY,TOTAL,1,QUANTITY_IN_100KG,2013,18137.76,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KY,TOTAL,1,QUANTITY_IN_100KG,2023,6351.60,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KZ,090111,1,QUANTITY_IN_100KG,2023,0.34,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KZ,090121,1,QUANTITY_IN_100KG,2023,0.42,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KZ,090122,1,QUANTITY_IN_100KG,2023,0.10,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KZ,TOTAL,1,QUANTITY_IN_100KG,2013,364498760.37,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,KZ,TOTAL,1,QUANTITY_IN_100KG,2023,543899388.16,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LA,090111,1,QUANTITY_IN_100KG,2013,144335.65,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LA,090111,1,QUANTITY_IN_100KG,2023,83087.78,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LA,090121,1,QUANTITY_IN_100KG,2013,0.50,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LA,090121,1,QUANTITY_IN_100KG,2023,0.22,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LA,090122,1,QUANTITY_IN_100KG,2013,0.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LA,090122,1,QUANTITY_IN_100KG,2023,0.07,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LA,09019090,1,QUANTITY_IN_100KG,2023,0.13,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LA,TOTAL,1,QUANTITY_IN_100KG,2013,462053.21,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LA,TOTAL,1,QUANTITY_IN_100KG,2023,853913.56,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LB,090111,1,QUANTITY_IN_100KG,2013,30.39,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LB,090111,1,QUANTITY_IN_100KG,2023,324.41,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LB,090112,1,QUANTITY_IN_100KG,2013,1.26,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LB,090112,1,QUANTITY_IN_100KG,2023,70.97,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LB,090121,1,QUANTITY_IN_100KG,2013,2311.98,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LB,090121,1,QUANTITY_IN_100KG,2023,5079.06,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LB,090122,1,QUANTITY_IN_100KG,2013,11.88,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LB,090122,1,QUANTITY_IN_100KG,2023,14.55,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LB,09019010,1,QUANTITY_IN_100KG,2023,0.89,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LB,09019090,1,QUANTITY_IN_100KG,2013,14.09,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LB,09019090,1,QUANTITY_IN_100KG,2023,29.47,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LB,TOTAL,1,QUANTITY_IN_100KG,2013,1683784.51,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LB,TOTAL,1,QUANTITY_IN_100KG,2023,6218549.52,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LC,090111,1,QUANTITY_IN_100KG,2023,29.99,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LC,TOTAL,1,QUANTITY_IN_100KG,2013,22280.17,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LC,TOTAL,1,QUANTITY_IN_100KG,2023,4420.62,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LI,090111,1,QUANTITY_IN_100KG,2023,0.03,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LI,090121,1,QUANTITY_IN_100KG,2013,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LI,090121,1,QUANTITY_IN_100KG,2023,18.47,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LI,TOTAL,1,QUANTITY_IN_100KG,2013,833052.17,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LI,TOTAL,1,QUANTITY_IN_100KG,2023,1835759.64,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LK,090111,1,QUANTITY_IN_100KG,2013,10.72,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LK,090111,1,QUANTITY_IN_100KG,2023,7.44,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LK,090112,1,QUANTITY_IN_100KG,2013,0.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LK,090112,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LK,090121,1,QUANTITY_IN_100KG,2013,2.61,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LK,090121,1,QUANTITY_IN_100KG,2023,13.35,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LK,090122,1,QUANTITY_IN_100KG,2013,6.84,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LK,090122,1,QUANTITY_IN_100KG,2023,0.55,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LK,09019010,1,QUANTITY_IN_100KG,2023,1.26,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LK,09019090,1,QUANTITY_IN_100KG,2013,2.10,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LK,09019090,1,QUANTITY_IN_100KG,2023,1.80,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LK,TOTAL,1,QUANTITY_IN_100KG,2013,2788695.56,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LK,TOTAL,1,QUANTITY_IN_100KG,2023,3497079.59,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LR,090111,1,QUANTITY_IN_100KG,2013,2005.82,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LR,090111,1,QUANTITY_IN_100KG,2023,189.75,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LR,TOTAL,1,QUANTITY_IN_100KG,2013,32896417.80,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LR,TOTAL,1,QUANTITY_IN_100KG,2023,34943674.51,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LS,TOTAL,1,QUANTITY_IN_100KG,2013,4518.59,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LS,TOTAL,1,QUANTITY_IN_100KG,2023,9919.19,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,090111,1,QUANTITY_IN_100KG,2013,1286.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,090111,1,QUANTITY_IN_100KG,2023,3493.86,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,090112,1,QUANTITY_IN_100KG,2013,569.93,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,090112,1,QUANTITY_IN_100KG,2023,39.81,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,090121,1,QUANTITY_IN_100KG,2013,27650.70,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,090121,1,QUANTITY_IN_100KG,2023,81069.19,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,090122,1,QUANTITY_IN_100KG,2013,0.63,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,090122,1,QUANTITY_IN_100KG,2023,156.95,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,09019010,1,QUANTITY_IN_100KG,2013,0.45,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,09019010,1,QUANTITY_IN_100KG,2023,2374.07,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,09019090,1,QUANTITY_IN_100KG,2013,549.41,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,09019090,1,QUANTITY_IN_100KG,2023,499.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,TOTAL,1,QUANTITY_IN_100KG,2013,137693092.38,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LT,TOTAL,1,QUANTITY_IN_100KG,2023,183834785.85,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,090111,1,QUANTITY_IN_100KG,2013,754.35,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,090111,1,QUANTITY_IN_100KG,2023,336.19,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,090112,1,QUANTITY_IN_100KG,2013,0.09,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,090112,1,QUANTITY_IN_100KG,2023,1.43,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,090121,1,QUANTITY_IN_100KG,2013,40543.80,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,090121,1,QUANTITY_IN_100KG,2023,61275.76,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,090122,1,QUANTITY_IN_100KG,2013,1317.34,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,090122,1,QUANTITY_IN_100KG,2023,1672.62,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,09019010,1,QUANTITY_IN_100KG,2013,0.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,09019010,1,QUANTITY_IN_100KG,2023,0.61,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,09019090,1,QUANTITY_IN_100KG,2013,569.47,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,09019090,1,QUANTITY_IN_100KG,2023,191.71,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,TOTAL,1,QUANTITY_IN_100KG,2013,86191148.54,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LU,TOTAL,1,QUANTITY_IN_100KG,2023,96229952.55,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,090111,1,QUANTITY_IN_100KG,2013,734.98,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,090111,1,QUANTITY_IN_100KG,2023,3119.43,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,090112,1,QUANTITY_IN_100KG,2013,7.71,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,090112,1,QUANTITY_IN_100KG,2023,9.73,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,090121,1,QUANTITY_IN_100KG,2013,26176.38,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,090121,1,QUANTITY_IN_100KG,2023,38421.97,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,090122,1,QUANTITY_IN_100KG,2013,17.50,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,090122,1,QUANTITY_IN_100KG,2023,152.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,09019010,1,QUANTITY_IN_100KG,2013,3.37,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,09019010,1,QUANTITY_IN_100KG,2023,475.84,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,09019090,1,QUANTITY_IN_100KG,2013,155.87,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,09019090,1,QUANTITY_IN_100KG,2023,1096.97,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,TOTAL,1,QUANTITY_IN_100KG,2013,124247735.03,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LV,TOTAL,1,QUANTITY_IN_100KG,2023,166469037.98,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LY,090111,1,QUANTITY_IN_100KG,2013,253.99,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LY,090111,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LY,090121,1,QUANTITY_IN_100KG,2023,0.20,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LY,TOTAL,1,QUANTITY_IN_100KG,2013,356580971.41,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,LY,TOTAL,1,QUANTITY_IN_100KG,2023,389026922.11,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MA,090111,1,QUANTITY_IN_100KG,2023,1.06,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MA,090121,1,QUANTITY_IN_100KG,2013,4.44,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MA,090121,1,QUANTITY_IN_100KG,2023,75.58,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MA,090122,1,QUANTITY_IN_100KG,2023,2.20,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MA,09019090,1,QUANTITY_IN_100KG,2013,0.03,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MA,09019090,1,QUANTITY_IN_100KG,2023,0.57,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MA,TOTAL,1,QUANTITY_IN_100KG,2013,63793223.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MA,TOTAL,1,QUANTITY_IN_100KG,2023,81117454.45,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MD,090121,1,QUANTITY_IN_100KG,2023,383.42,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MD,090122,1,QUANTITY_IN_100KG,2023,17.22,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MD,TOTAL,1,QUANTITY_IN_100KG,2013,7283049.47,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MD,TOTAL,1,QUANTITY_IN_100KG,2023,25969968.93,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ME,090111,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ME,090121,1,QUANTITY_IN_100KG,2013,0.84,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ME,090121,1,QUANTITY_IN_100KG,2023,16.09,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ME,TOTAL,1,QUANTITY_IN_100KG,2013,2329407.25,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ME,TOTAL,1,QUANTITY_IN_100KG,2023,3701477.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MG,090111,1,QUANTITY_IN_100KG,2013,50016.64,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MG,090111,1,QUANTITY_IN_100KG,2023,10.57,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MG,090121,1,QUANTITY_IN_100KG,2013,9.50,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MG,090121,1,QUANTITY_IN_100KG,2023,0.10,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MG,090122,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MG,09019090,1,QUANTITY_IN_100KG,2023,0.04,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MG,TOTAL,1,QUANTITY_IN_100KG,2013,1386204.66,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MG,TOTAL,1,QUANTITY_IN_100KG,2023,1165388.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MH,TOTAL,1,QUANTITY_IN_100KG,2013,40766.63,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MH,TOTAL,1,QUANTITY_IN_100KG,2023,73829.39,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MK,090111,1,QUANTITY_IN_100KG,2013,0.02,
